Russian National Football League,,Luch Energiya,Volga Nizhny Novgorod,1-3,4,0-2,1-1,29,47,18,86,13,20,8,27,19,34,15,59,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Ireland Premier League," Rain, 14℃～15℃",Warrenpoint Town,Dungannon Swifts,4-3,7,0-2,4-1,5,17,6,30,22,48,29,78,13,35,17,58,20,7,1,12,35,11,55,7,35,8,2,0,6,25,5,62.5,2,25,12,5,1,6,41.7,6,50,5,41.7,30,12,0,18,40,18,60,10,33.3,16,7,0,9,43.8,9,56.2,6,37.5,14,5,0,9,35.7,9,64.3,4,28.6
Russian National Football League,,Shinnik Yaroslavl,FK Angusht Nazran,4-2,6,3-1,1-1,19,48,33,88,8,16,9,29,10,27,21,54,27,12,1,14,44.4,16,59.3,11,40.7,13,5,0,8,38.5,7,53.8,6,46.2,14,7,1,6,50,9,64.3,5,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Ireland Premier League,,Ballymena United,Cliftonville,2-1,3,0-1,2-0,5,27,6,18,25,99,17,83,18,56,11,45,30,10,1,19,33.3,11,36.7,16,53.3,16,5,0,11,31.2,7,43.8,7,43.8,14,5,1,8,35.7,4,28.6,9,64.3,30,16,1,13,53.3,9,30,20,66.7,14,5,0,9,35.7,4,28.6,10,71.4,16,11,1,4,68.8,5,31.2,10,62.5
Croatia 1.Division,,Dinamo Zagreb,Hajduk Split,3-0,3,0-0,3-0,9,23,3,24,27,126,24,78,17,60,10,38,26,11,0,15,42.3,10,38.5,15,57.7,14,5,0,9,35.7,5,35.7,9,64.3,12,6,0,6,50,5,41.7,6,50,26,12,3,11,46.2,12,46.2,14,53.8,13,7,3,3,53.8,7,53.8,6,46.2,13,5,0,8,38.5,5,38.5,8,61.5
Russian National Football League,,Torpedo moskva,Gazovik Orenburg,0-2,2,0-1,0-1,18,86,25,63,7,28,8,24,12,55,20,39,27,14,3,10,51.9,12,44.4,14,51.9,15,9,2,4,60,8,53.3,6,40,12,5,1,6,41.7,4,33.3,8,66.7,22,7,2,13,31.8,14,63.6,8,36.4,11,3,0,8,27.3,5,45.5,6,54.5,11,4,2,5,36.4,9,81.8,2,18.2
Russian National Football League,,Spartak Nalchik,Baltika Kaliningrad,1-1,2,0-1,1-0,20,46,13,45,12,24,7,16,17,37,13,33,7,3,0,4,42.9,2,28.6,5,71.4,3,1,0,2,33.3,1,33.3,2,66.7,4,2,0,2,50,1,25,3,75,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50
Russian National Football League,,Baltika Kaliningrad,Torpedo moskva,0-0,0,0-0,0-0,32,78,21,67,17,22,11,27,24,48,15,40,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,27,14,3,10,51.9,12,44.4,14,51.9,15,9,2,4,60,8,53.3,6,40,12,5,1,6,41.7,4,33.3,8,66.7
Russian National Football League,,Khimik Dzerzhinsk,Salyut-Energia Belgorod,1-0,1,0-0,1-0,28,105,27,72,9,42,2,14,14,62,17,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,1,3,42.9,3,42.9,4,57.1,4,1,0,3,25,0,0,4,100,3,2,1,0,66.7,3,100,0,0
Russian National Football League,,FC Ufa,Khimik Dzerzhinsk,2-1,3,1-1,1-0,49,127,31,79,12,32,10,29,20,49,20,44,22,14,0,8,63.6,5,22.7,14,63.6,10,6,0,4,60,3,30,4,40,12,8,0,4,66.7,2,16.7,10,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbian Superliga,,FK Spartak Zlatibor Voda,Mladost Lucani,1-0,1,1-0,0-0,7,22,7,26,19,70,20,91,16,43,15,63,25,16,1,8,64,15,60,9,36,12,10,0,2,83.3,8,66.7,4,33.3,13,6,1,6,46.2,7,53.8,5,38.5,25,14,2,9,56,11,44,13,52,13,8,0,5,61.5,6,46.2,6,46.2,12,6,2,4,50,5,41.7,7,58.3
Russian National Football League,,Shinnik Yaroslavl,FC Ufa,1-0,1,0-0,1-0,22,75,13,52,7,21,8,19,17,51,10,34,27,12,1,14,44.4,16,59.3,11,40.7,13,5,0,8,38.5,7,53.8,6,46.2,14,7,1,6,50,9,64.3,5,35.7,22,14,0,8,63.6,5,22.7,14,63.6,10,6,0,4,60,3,30,4,40,12,8,0,4,66.7,2,16.7,10,83.3
Russian National Football League,,Baltika Kaliningrad,Neftekhimik Nizhnekamsk,1-0,1,1-0,0-0,27,79,11,64,12,25,6,20,20,53,10,42,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,27,19,2,6,70.4,11,40.7,13,48.1,13,7,2,4,53.8,6,46.2,6,46.2,14,12,0,2,85.7,5,35.7,7,50
Belgian Second Division,,White Star Bruxelles,KSK Heist,5-1,6,4-0,1-1,20,21,5,21,23,34,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,3,40,3,60,2,40,2,1,0,1,50,1,50,1,50,3,1,0,2,33.3,2,66.7,1,33.3,2.52,2.23,3.15,3.25,2.59,2.91,0/0.5,,1.26,0.99,0.69,0.91,2.5,,0.86,0.94,1.02,0.94
Russian National Football League,,Shinnik Yaroslavl,Baltika Kaliningrad,2-1,3,2-0,0-1,12,24,7,16,20,46,13,45,17,37,13,33,27,12,1,14,44.4,16,59.3,11,40.7,13,5,0,8,38.5,7,53.8,6,46.2,14,7,1,6,50,9,64.3,5,35.7,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50
Belgian Second Division,"Partly cloudy, 12℃～13℃",Tubize,VV Coxyde,2-0,2,1-0,1-0,17,6,4,6,11,21,8,26,7,4,0,3,57.1,2,28.6,5,71.4,2,2,0,0,100,1,50,1,50,5,2,0,3,40,1,20,4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,1.44,4.10,4.20,6.40,5.80,1/1.5,,1.06,1.00,0.84,0.90,2.5/3,3,0.96,,0.92,
Greece National A,,Niki Volou,Panionios,0-3,3,0-0,0-3,15,100,28,125,1,18,7,27,2,47,14,63,9,5,0,4,55.6,2,22.2,5,55.6,5,3,0,2,60,1,20,4,80,4,2,0,2,50,1,25,1,25,26,9,0,17,34.6,11,42.3,14,53.8,13,6,0,7,46.2,3,23.1,10,76.9,13,3,0,10,23.1,8,61.5,4,30.8
Serbian Superliga,,Proleter,Crvena Zvezda,0-2,2,0-0,0-2,32,118,10,58,9,29,1,5,23,65,2,19,25,17,0,8,68,9,36,16,64,12,8,0,4,66.7,4,33.3,8,66.7,13,9,0,4,69.2,5,38.5,8,61.5,25,9,2,14,36,8,32,15,60,12,4,2,6,33.3,4,33.3,7,58.3,13,5,0,8,38.5,4,30.8,8,61.5
Russian National Football League,,Baltika Kaliningrad,Spartak Nalchik,1-0,1,0-0,1-0,19,56,29,56,10,20,12,20,14,44,21,37,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,7,3,0,4,42.9,2,28.6,5,71.4,3,1,0,2,33.3,1,33.3,2,66.7,4,2,0,2,50,1,25,3,75
Ukrainian Premier League,,FC Shakhtar Donetsk,SC Tavriya,2-1,3,2-0,0-1,23,68,29,88,9,25,9,37,12,52,23,67,23,14,1,8,60.9,11,47.8,11,47.8,11,8,0,3,72.7,6,54.5,5,45.5,12,6,1,5,50,5,41.7,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,SKA Khabarovsk,Volgar-Gazprom Astrachan,1-0,1,1-0,0-0,34,70,10,61,11,23,2,20,23,39,5,34,27,14,3,10,51.9,12,44.4,12,44.4,14,8,2,4,57.1,5,35.7,7,50,13,6,1,6,46.2,7,53.8,5,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece National A,,OFI Crete,Platanias FC,0-3,3,0-0,0-3,4,20,10,17,21,75,30,86,12,42,22,45,26,12,3,11,46.2,14,53.8,11,42.3,13,8,2,3,61.5,6,46.2,7,53.8,13,4,1,8,30.8,8,61.5,4,30.8,14,5,0,9,35.7,8,57.1,6,42.9,6,2,0,4,33.3,3,50,3,50,8,3,0,5,37.5,5,62.5,3,37.5
Northern Ireland Premier League,,Warrenpoint Town,Linfield FC,1-2,3,0-1,1-1,19,33,6,21,35,124,14,68,29,83,8,36,20,7,1,12,35,11,55,7,35,8,2,0,6,25,5,62.5,2,25,12,5,1,6,41.7,6,50,5,41.7,29,15,3,11,51.7,12,41.4,13,44.8,14,7,3,4,50,6,42.9,6,42.9,15,8,0,7,53.3,6,40,7,46.7
Russian National Football League,,FC Ufa,Spartak Nalchik,0-1,1,0-1,0-0,19,56,29,56,10,20,12,20,14,44,21,37,22,14,0,8,63.6,5,22.7,14,63.6,10,6,0,4,60,3,30,4,40,12,8,0,4,66.7,2,16.7,10,83.3,7,3,0,4,42.9,2,28.6,5,71.4,3,1,0,2,33.3,1,33.3,2,66.7,4,2,0,2,50,1,25,3,75
Russian National Football League,,Yenisey Krasnoyarsk,Mordovya Saransk,2-4,6,0-3,2-1,16,64,30,100,3,16,10,31,14,45,15,57,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1,27,9,0,18,33.3,13,48.1,14,51.9,14,4,0,10,28.6,5,35.7,9,64.3,13,5,0,8,38.5,8,61.5,5,38.5
Russian National Football League,,FK Sochi,Anzhi Makhachkala,0-2,2,0-2,0-0,19,63,27,85,3,21,8,14,12,42,17,36,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50,6,4,1,1,66.7,1,16.7,3,50,4,3,0,1,75,1,25,2,50,2,1,1,0,50,0,0,1,50
Northern Ireland Premier League,,Glentoran FC,Cliftonville,0-2,2,0-0,0-2,8,26,7,15,26,99,17,81,20,54,12,48,28,17,0,11,60.7,11,39.3,14,50,15,9,0,6,60,6,40,7,46.7,13,8,0,5,61.5,5,38.5,7,53.8,30,16,1,13,53.3,9,30,20,66.7,14,5,0,9,35.7,4,28.6,10,71.4,16,11,1,4,68.8,5,31.2,10,62.5
Serbian Superliga,"Cloudy, 7℃～8℃",FK Spartak Zlatibor Voda,Cukaricki Stankom,1-2,3,0-2,1-0,8,24,7,18,24,79,22,63,15,42,14,40,25,16,1,8,64,15,60,9,36,12,10,0,2,83.3,8,66.7,4,33.3,13,6,1,6,46.2,7,53.8,5,38.5,25,9,4,12,36,12,48,13,52,13,7,3,3,53.8,5,38.5,8,61.5,12,2,1,9,16.7,7,58.3,5,41.7
Belgian Second Division,,Eendracht Aalst,Patro Eisden,1-1,2,0-1,1-0,22,25,9,34,7,13,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,2,50,2,33.3,4,66.7,2,2,0,0,100,0,0,2,100,4,1,1,2,25,2,50,2,50,1.59,1.75,3.80,3.55,4.90,4.10,0.5/1,,0.82,1.05,1.08,0.85,2.5/3,,1.08,1.04,0.80,0.84
Ukrainian Premier League,"Partly cloudy, 27℃～28℃",FC Vorskla Poltava,FC Lviv,1-0,1,0-0,1-0,16,59,22,56,3,18,4,24,13,47,12,37,23,8,0,15,34.8,9,39.1,14,60.9,11,5,0,6,45.5,3,27.3,8,72.7,12,3,0,9,25,6,50,6,50,23,9,1,13,39.1,8,34.8,15,65.2,12,4,1,7,33.3,3,25,9,75,11,5,0,6,45.5,5,45.5,6,54.5
Slovenia 1.Liga,,ND Gorica,NK Publikum Celje,2-2,4,1-1,1-1,12,41,3,23,44,98,10,73,36,68,3,45,1,0,0,1,0,0,0,1,100,,,,,,,,,,1,0,0,1,0,0,0,1,100,25,15,1,9,60,15,60,10,40,13,8,0,5,61.5,8,61.5,5,38.5,12,7,1,4,58.3,7,58.3,5,41.7
Serbian Superliga,,FK Rad Beograd,FK Spartak Zlatibor Voda,2-0,2,2-0,0-0,7,23,11,25,29,65,24,61,20,49,20,45,25,7,1,17,28,11,44,12,48,12,5,1,6,41.7,4,33.3,7,58.3,13,2,0,11,15.4,7,53.8,5,38.5,25,16,1,8,64,15,60,9,36,12,10,0,2,83.3,8,66.7,4,33.3,13,6,1,6,46.2,7,53.8,5,38.5
Russian National Football League,,Tom Tomsk,Radian-Baikal Irkutsk,2-1,3,2-0,0-1,24,57,29,94,4,10,12,33,17,26,16,65,27,11,4,12,40.7,10,37,14,51.9,13,6,3,4,46.2,5,38.5,8,61.5,14,5,1,8,35.7,5,35.7,6,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Tom Tomsk,Anzhi Makhachkala,1-0,1,0-0,1-0,3,21,8,14,19,63,27,85,12,42,17,36,27,11,4,12,40.7,10,37,14,51.9,13,6,3,4,46.2,5,38.5,8,61.5,14,5,1,8,35.7,5,35.7,6,42.9,6,4,1,1,66.7,1,16.7,3,50,4,3,0,1,75,1,25,2,50,2,1,1,0,50,0,0,1,50
Serbian Superliga,,FK Vozdovac Beograd,Proleter,2-0,2,0-0,2-0,21,79,21,91,8,22,4,27,14,60,12,64,26,14,2,10,53.8,18,69.2,6,23.1,13,7,1,5,53.8,9,69.2,4,30.8,13,7,1,5,53.8,9,69.2,2,15.4,25,17,0,8,68,9,36,16,64,12,8,0,4,66.7,4,33.3,8,66.7,13,9,0,4,69.2,5,38.5,8,61.5
Russian National Football League,,Tyumen,Luch Energiya,0-1,1,0-0,0-1,8,22,4,37,20,84,25,99,10,44,17,58,9,4,1,4,44.4,4,44.4,5,55.6,5,3,0,2,60,2,40,3,60,4,1,1,2,25,2,50,2,50,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Turkish Super Liga,"Sunny, 5℃～6℃",Kayseri Erciyespor,Gaziantepspor,0-1,1,0-0,0-1,13,19,5,11,13,4,15,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,2.28,3.20,3.15,3.30,3.10,0/0.5,,0.81,0.92,1.12,1.00,2/2.5,2.5,0.85,1.11,1.05,0.80
Belgian Second Division,,White Star Bruxelles,Woluwe Zaventem,0-0,0,0-0,0-0,23,7,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,1.33,4.10,5.00,5.40,6.80,1/1.5,,1.16,0.78,0.76,1.13,2.5/3,,0.91,0.84,0.97,1.04
Slovenia 1.Liga,,Zavrc,ND Gorica,0-0,0,0-0,0-0,8,16,7,21,32,60,13,53,23,54,8,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,100,,,,,,,,,,1,0,0,1,0,0,0,1,100
Russian National Football League,,Khimik Dzerzhinsk,SY Sakhalinsk,1-2,3,0-1,1-1,29,98,21,82,11,34,7,23,17,71,13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,3,16.7,3,50,3,50,2,0,1,1,0,2,100,0,0,4,1,1,2,25,1,25,3,75
Ukrainian Premier League,,Sevastopol PFK,Hoverla-Zakarpattia Uzhgorod,3-0,3,0-0,3-0,10,68,34,137,0,15,12,51,6,33,23,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,FK Sochi,Baltika Kaliningrad,2-0,2,1-0,1-0,12,24,7,16,20,46,13,45,17,37,13,33,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50
Russian National Football League,,Sibir Novosibirsk,Alania Vladikavkaz,1-1,2,1-0,0-1,52,69,6,34,24,32,2,16,49,64,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,3,40,2,40,2,40,3,1,0,2,33.3,2,66.7,1,33.3,2,1,0,1,50,0,0,1,50
Belgian Second Division,,Eendracht Aalst,Hoogstraten VV,1-1,2,0-1,1-0,40,12,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.60,1.75,3.50,,1.58,4.10,0/0.5,0.5/1,1.07,1.05,0.83,0.85,2.5,,0.93,1.03,0.95,0.85
Russian National Football League,,Baltika Kaliningrad,SY Sakhalinsk,1-0,1,0-0,1-0,29,98,21,82,11,34,7,23,17,71,13,50,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,6,1,2,3,16.7,3,50,3,50,2,0,1,1,0,2,100,0,0,4,1,1,2,25,1,25,3,75
Saudi Professional League,,Najran SC,Hajer,1-2,3,1-0,0-2,32,60,9,35,19,27,3,18,27,60,9,33,6,4,1,1,66.7,3,50,2,33.3,,,,,,,,,,6,4,1,1,66.7,3,50,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Yenisey Krasnoyarsk,SKA Khabarovsk,0-1,1,0-0,0-1,7,21,8,27,25,65,24,65,16,39,13,42,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1,27,14,3,10,51.9,12,44.4,12,44.4,14,8,2,4,57.1,5,35.7,7,50,13,6,1,6,46.2,7,53.8,5,38.5
Slovenia 1.Liga,,Triglav Gorenjska,NK Olimpija Ljubljana,5-2,7,3-1,2-1,5,30,8,12,38,100,23,54,24,59,17,38,25,13,1,11,52,15,60,9,36,12,7,1,4,58.3,8,66.7,3,25,13,6,0,7,46.2,7,53.8,6,46.2,25,14,1,10,56,13,52,11,44,12,7,0,5,58.3,7,58.3,5,41.7,13,7,1,5,53.8,6,46.2,6,46.2
Serbian Superliga,"Cloudy, 7℃～8℃",FK Vozdovac Beograd,Vojvodina Novi Sad,1-0,1,0-0,1-0,8,28,3,29,23,92,16,81,13,62,11,53,26,14,2,10,53.8,18,69.2,6,23.1,13,7,1,5,53.8,9,69.2,4,30.8,13,7,1,5,53.8,9,69.2,2,15.4,26,13,0,13,50,15,57.7,11,42.3,13,5,0,8,38.5,9,69.2,4,30.8,13,8,0,5,61.5,6,46.2,7,53.8
Russian National Football League,,SKA Khabarovsk,Yenisey Krasnoyarsk,2-2,4,1-2,1-0,6,21,6,28,25,52,14,55,21,37,10,43,27,14,3,10,51.9,12,44.4,12,44.4,14,8,2,4,57.1,5,35.7,7,50,13,6,1,6,46.2,7,53.8,5,38.5,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
Russian National Football League,,Yenisey Krasnoyarsk,FC Ufa,3-1,4,0-0,3-1,22,75,13,52,7,21,8,19,17,51,10,34,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1,22,14,0,8,63.6,5,22.7,14,63.6,10,6,0,4,60,3,30,4,40,12,8,0,4,66.7,2,16.7,10,83.3
Slovenia 1.Liga,"Partly cloudy, 18℃～19℃",Maribor,FC Koper,4-0,4,1-0,3-0,13,22,6,28,41,55,11,56,34,45,9,45,25,10,2,13,40,10,40,14,56,13,5,1,7,38.5,5,38.5,7,53.8,12,5,1,6,41.7,5,41.7,7,58.3,1,1,0,0,100,1,100,0,0,1,1,0,0,100,1,100,0,0,,,,,,,,,
Holland Eredivisie,"Partly cloudy, 12℃～13℃",De Graafschap,AFC Ajax,1-4,5,1-2,0-2,37,128,24,76,2,34,8,14,17,66,10,32,29,13,3,13,44.8,11,37.9,15,51.7,14,8,0,6,57.1,7,50,6,42.9,15,5,3,7,33.3,4,26.7,9,60,25,11,0,14,44,11,44,11,44,13,7,0,6,53.8,5,38.5,6,46.2,12,4,0,8,33.3,6,50,5,41.7
Ukrainian Premier League,,FC Dnipro Dnipropetrovsk,Metalurh Zaporizhya,1-0,1,0-0,1-0,6,18,7,32,16,65,24,102,9,36,16,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,0,66.7,2,66.7,1,33.3,2,2,0,0,100,1,50,1,50,1,0,1,0,0,1,100,0,0
Russian National Football League,,Baltika Kaliningrad,Luch Energiya,1-0,1,0-0,1-0,8,22,4,37,20,84,25,99,10,44,17,58,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Northern Ireland Premier League,,Dungannon Swifts,Carrick Rangers,2-1,3,2-0,0-1,7,20,6,31,28,89,24,90,14,48,13,52,30,12,0,18,40,18,60,10,33.3,16,7,0,9,43.8,9,56.2,6,37.5,14,5,0,9,35.7,9,64.3,4,28.6,31,12,2,17,38.7,11,35.5,15,48.4,16,4,2,10,25,5,31.2,8,50,15,8,0,7,53.3,6,40,7,46.7
Saudi Professional League,,Najran SC,Al Khaleej Club,1-4,5,0-2,1-2,19,70,14,63,6,22,6,25,12,42,8,40,6,4,1,1,66.7,3,50,2,33.3,,,,,,,,,,6,4,1,1,66.7,3,50,2,33.3,14,5,3,6,35.7,6,42.9,8,57.1,9,2,1,6,22.2,5,55.6,4,44.4,5,3,2,0,60,1,20,4,80
Russian National Football League,,Alania Vladikavkaz,Luch Energiya,0-0,0,0-0,0-0,20,84,25,99,8,22,4,37,10,44,17,58,5,2,0,3,40,2,40,2,40,3,1,0,2,33.3,2,66.7,1,33.3,2,1,0,1,50,0,0,1,50,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Northern Ireland Premier League,,Ballymena United,Dungannon Swifts,3-2,5,1-1,2-1,5,17,6,30,20,48,29,78,13,35,17,58,30,10,1,19,33.3,11,36.7,16,53.3,16,5,0,11,31.2,7,43.8,7,43.8,14,5,1,8,35.7,4,28.6,9,64.3,30,12,0,18,40,18,60,10,33.3,16,7,0,9,43.8,9,56.2,6,37.5,14,5,0,9,35.7,9,64.3,4,28.6
Russian National Football League,,FC Ufa,Shinnik Yaroslavl,2-1,3,0-0,2-1,28,104,24,63,5,29,6,24,18,66,11,41,22,14,0,8,63.6,5,22.7,14,63.6,10,6,0,4,60,3,30,4,40,12,8,0,4,66.7,2,16.7,10,83.3,27,12,1,14,44.4,16,59.3,11,40.7,13,5,0,8,38.5,7,53.8,6,46.2,14,7,1,6,50,9,64.3,5,35.7
Slovenia 1.Liga,,Domzale,Krka,0-0,0,0-0,0-0,17,33,6,27,29,46,9,35,17,45,22,34,25,4,4,17,16,16,64,8,32,13,2,3,8,15.4,6,46.2,6,46.2,12,2,1,9,16.7,10,83.3,2,16.7,2,2,0,0,100,1,50,1,50,,,,,,,,,,2,2,0,0,100,1,50,1,50
Holland Jupiler League,,Almere City FC,MVV Maastricht,1-0,1,0-0,1-0,8,40,10,30,32,118,37,126,20,63,18,70,29,14,2,13,48.3,11,37.9,15,51.7,14,8,1,5,57.1,4,28.6,8,57.1,15,6,1,8,40,7,46.7,7,46.7,29,13,0,16,44.8,14,48.3,13,44.8,14,9,0,5,64.3,7,50,6,42.9,15,4,0,11,26.7,7,46.7,7,46.7
Bulgaria Premier League,,Pirin Gotse Delchev,Chernomorets Burgas,2-3,5,1-2,1-1,17,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,2.73,3.15,3.00,2.13,2.38,0,,1.28,1.05,0.62,0.79,2/2.5,,0.89,1.02,0.93,0.80
Serbian Superliga,"Partly cloudy, 14℃～15℃",Partizan Belgrade,FK Spartak Zlatibor Voda,4-0,4,3-0,1-0,7,23,11,25,29,65,24,61,20,49,20,45,25,12,1,12,48,13,52,11,44,13,8,0,5,61.5,7,53.8,5,38.5,12,4,1,7,33.3,6,50,6,50,25,16,1,8,64,15,60,9,36,12,10,0,2,83.3,8,66.7,4,33.3,13,6,1,6,46.2,7,53.8,5,38.5
Russian National Football League,,Khimik Dzerzhinsk,Torpedo moskva,0-3,3,0-1,0-2,32,78,21,67,17,22,11,27,24,48,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,3,10,51.9,12,44.4,14,51.9,15,9,2,4,60,8,53.3,6,40,12,5,1,6,41.7,4,33.3,8,66.7
Russian National Football League,,FK Sochi,Tyumen,0-1,1,0-0,0-1,5,16,6,28,26,94,19,84,12,45,11,50,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50,9,4,1,4,44.4,4,44.4,5,55.6,5,3,0,2,60,2,40,3,60,4,1,1,2,25,2,50,2,50
Russian National Football League,,SY Sakhalinsk,Volga Nizhny Novgorod,2-3,5,1-0,1-3,29,47,18,86,13,20,8,27,19,34,15,59,6,1,2,3,16.7,3,50,3,50,2,0,1,1,0,2,100,0,0,4,1,1,2,25,1,25,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Gazovik Orenburg,Yenisey Krasnoyarsk,1-1,2,0-0,1-1,6,21,6,28,25,52,14,55,21,37,10,43,22,7,2,13,31.8,14,63.6,8,36.4,11,3,0,8,27.3,5,45.5,6,54.5,11,4,2,5,36.4,9,81.8,2,18.2,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
Russian National Football League,,Baltika Kaliningrad,Volga Nizhny Novgorod,2-1,3,0-1,2-0,29,47,18,86,13,20,8,27,19,34,15,59,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Salyut-Energia Belgorod,Yenisey Krasnoyarsk,1-1,2,0-0,1-1,25,52,14,55,6,21,6,28,21,37,10,43,7,3,1,3,42.9,3,42.9,4,57.1,4,1,0,3,25,0,0,4,100,3,2,1,0,66.7,3,100,0,0,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
Russian National Football League,,Luch Energiya,Mordovya Saransk,1-1,2,0-0,1-1,3,16,10,31,16,64,30,100,14,45,15,57,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8,27,9,0,18,33.3,13,48.1,14,51.9,14,4,0,10,28.6,5,35.7,9,64.3,13,5,0,8,38.5,8,61.5,5,38.5
Russian National Football League,,Luch Energiya,Yenisey Krasnoyarsk,4-0,4,3-0,1-0,6,21,6,28,25,52,14,55,21,37,10,43,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
